Id,ClassNo,ClassName_ar,FXY,ElementName_ar,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_ar,noteIDs,Status
bufr4/0/25/001,25,معالجة المعلومات,025001,طول بوابة النطاق,m,-1,0,6,m,-1,2,,,Operational
bufr4/0/25/002,25,معالجة المعلومات,025002,عدد البوابات في المتوسط,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/25/003,25,معالجة المعلومات,025003,عدد النبضات المتكاملة,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/004,25,معالجة المعلومات,025004,معالجة الصدى,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/005,25,معالجة المعلومات,025005,تكامل الصدى,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/006,25,معالجة المعلومات,025006,تحويل Z إلى R,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/25/007,25,معالجة المعلومات,025007,تحويل Z إلى R,Numeric,0,0,12,Numeric,0,4,,,Operational
bufr4/0/25/008,25,معالجة المعلومات,025008,تحويل Z إلى R,Numeric,2,0,9,Numeric,2,3,,,Operational
bufr4/0/25/009,25,معالجة المعلومات,025009,طريقة المعايرة,Flag table,0,0,4,Flag table,0,2,(انظر الملاحظة 3),56,Operational
bufr4/0/25/010,25,معالجة المعلومات,025010,علاج الفوضى,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/011,25,معالجة المعلومات,025011,تصحيح الاحتجاب الأرضي (التصفية),Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/012,25,معالجة المعلومات,025012,تصحيح تلاشي النطاق,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/013,25,معالجة المعلومات,025013,تصحيح الشريط الساطع,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/25/014,25,معالجة المعلومات,025014,قطع ازدحام السمت,Numeric,0,0,12,Numeric,0,4,(انظر الملاحظة 3),15,Operational
bufr4/0/25/015,25,معالجة المعلومات,025015,تصحيح التوهين في القبة الرادارية,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/25/016,25,معالجة المعلومات,025016,تصحيح تلاشي الهواء الصافي,dB/m,5,0,6,dB/m,5,2,,,Operational
bufr4/0/25/017,25,معالجة المعلومات,025017,تصحيح تلاشي الهطول,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/25/018,25,معالجة المعلومات,025018,قانون A إلى Z لعامل التوهين,Numeric,7,0,6,Numeric,7,2,,,Operational
bufr4/0/25/019,25,معالجة المعلومات,025019,قانون A إلى Z لعامل التوهين,Numeric,2,0,7,Numeric,2,3,,,Operational
bufr4/0/25/020,25,معالجة المعلومات,025020,تقدير السرعة المتوسطة,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/021,25,معالجة المعلومات,025021,تحسين حساب الرياح,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/25/022,25,معالجة المعلومات,025022,علم الرفض GHRSST,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/023,25,معالجة المعلومات,025023,علم الثقة GHRSST,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/024,25,معالجة المعلومات,025024,جودة بيانات GHRSST,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/025,25,معالجة المعلومات,025025,جهد البطارية,V,1,0,9,V,1,3,,,Operational
bufr4/0/25/026,25,معالجة المعلومات,025026,جهد البطارية (نطاق واسع),V,1,0,12,V,1,4,,,Operational
bufr4/0/25/028,25,معالجة المعلومات,025028,معامل محدد من قبل المشغل أو الشركة المصنعة,Numeric,1,-16384,15,Numeric,1,5,,,Operational
bufr4/0/25/029,25,معالجة المعلومات,025029,طريقة المعايرة,Flag table,0,0,6,Flag table,0,2,(انظر الملاحظة 3),56,Operational
bufr4/0/25/030,25,معالجة المعلومات,025030,استخدام متوسط درجة حرارة سطح البحر المتحرك,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/031,25,معالجة المعلومات,025031,طريقة ترقيق الملف العمودي الناتج عن NWP,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/25/032,25,معالجة المعلومات,025032,معلومات وضع ملف الرياح,Code table,0,0,2,Code table,0,1,(انظر الملاحظة 3),131,Operational
bufr4/0/25/033,25,معالجة المعلومات,025033,معلومات وضع ملف الرياح,Code table,0,0,2,Code table,0,1,(انظر الملاحظة 3),131,Operational
bufr4/0/25/034,25,معالجة المعلومات,025034,نتائج اختبار مراقبة جودة ملف الرياح,Flag table,0,0,4,Flag table,0,2,(انظر الملاحظة 3),131,Operational
bufr4/0/25/035,25,معالجة المعلومات,025035,طريقة اتخاذ القرار للاستقطاب,Code table,0,0,3,Code table,0,1,(انظر الملاحظة 3),34,Operational
bufr4/0/25/036,25,معالجة المعلومات,025036,طريقة تحديد الموقع الجوي,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/037,25,معالجة المعلومات,025037,انحياز SST,K,2,-127,8,K,2,3,,,Operational
bufr4/0/25/038,25,معالجة المعلومات,025038,الفرق بين SST والتحليل,K,1,-127,8,K,1,3,,,Operational
bufr4/0/25/040,25,معالجة المعلومات,025040,اشتقاق منتج الرياح CO2,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/041,25,معالجة المعلومات,025041,طريقة الإبلاغ عن اتجاه المنصة المتحركة,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/042,25,معالجة المعلومات,025042,طريقة الإبلاغ عن سرعة المنصة المتحركة,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/043,25,معالجة المعلومات,025043,فترة أخذ عينات الموجة (الزمن),s,4,0,15,s,4,5,,,Operational
bufr4/0/25/044,25,معالجة المعلومات,025044,فترة أخذ عينات الموجة (الزمن),m,2,0,14,m,2,5,,,Operational
bufr4/0/25/045,25,معالجة المعلومات,025045,دمج قنوات HIRS,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/25/046,25,معالجة المعلومات,025046,تركيبة قناة MSU,Flag table,0,0,5,Flag table,0,2,,,Operational
bufr4/0/25/047,25,معالجة المعلومات,025047,تركيبة قناة SSU,Flag table,0,0,4,Flag table,0,2,,,Operational
bufr4/0/25/048,25,معالجة المعلومات,025048,مجموعة قنوات AMSU-A,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/25/049,25,معالجة المعلومات,025049,مجموعة قنوات AMSU-A,Flag table,0,0,6,Flag table,0,2,,,Operational
bufr4/0/25/050,25,معالجة المعلومات,025050,درجة المكون الرئيسي,Numeric,4,-131072,18,Numeric,4,6,,,Operational
bufr4/0/25/051,25,معالجة المعلومات,025051,تركيبة قنوات AVHRR,Flag table,0,0,7,Flag table,0,3,,,Operational
bufr4/0/25/052,25,معالجة المعلومات,025052,لوغاريتم الأساس 10 للمكونات الرئيسية المعيارية الملائمة للبيانات,Numeric,4,0,15,Numeric,4,5,,,Operational
bufr4/0/25/053,25,معالجة المعلومات,025053,جودة الملاحظة,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/25/054,25,معالجة المعلومات,025054,رقم تعريف الإطار الفرعي SSMIS,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/25/055,25,معالجة المعلومات,025055,أعمال الصيانة للمضاعف,K,2,0,16,K,2,5,,,Operational
bufr4/0/25/056,25,معالجة المعلومات,025056,تقدير الخطأ المُطَبَّع في قياس التبعثر الخلفي (Kp),Numeric,4,0,14,Numeric,4,5,,,Operational
bufr4/0/25/060,25,معالجة المعلومات,025060,تحديد البرمجيات,Numeric,0,0,14,Numeric,0,5,(انظر الملاحظة 3),131,Operational
bufr4/0/25/061,25,معالجة المعلومات,025061,تحديد البرمجيات ورقم الإصدار,CCITT IA5,0,0,96,Character,0,12,,,Operational
bufr4/0/25/062,25,معالجة المعلومات,025062,تحديد قاعدة البيانات,Numeric,0,0,14,Numeric,0,5,,,Operational
bufr4/0/25/063,25,معالجة المعلومات,025063,المعالج المركزي أو معرف النظام,Code table,0,0,8,Code table,0,3,(انظر الملاحظة 3),71,Operational
bufr4/0/25/065,25,معالجة المعلومات,025065,تصحيح الاتجاه (السمت),deg,2,-1000,11,deg,2,4,,,Operational
bufr4/0/25/066,25,معالجة المعلومات,025066,تصحيح الاتجاه (الارتفاع),deg,2,-1000,11,deg,2,4,,,Operational
bufr4/0/25/067,25,معالجة المعلومات,025067,تصحيح ضغط نقطة إطلاق الراديوسوندي,Pa,0,-8000,14,Pa,0,4,,,Operational
bufr4/0/25/068,25,معالجة المعلومات,025068,عدد إعادة حسابات الأرشيف,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/25/069,25,معالجة المعلومات,025069,تصحيحات ضغط مستوى الطيران,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/25/070,25,معالجة المعلومات,025070,عدد الإطارات الرئيسية,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/25/071,25,معالجة المعلومات,025071,عدد الإطارات الرئيسية,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/25/075,25,معالجة المعلومات,025075,رقم إصدار تصحيحات هوائي القمر الصناعي,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/25/076,25,معالجة المعلومات,025076,لوغاريتم الأساس 10 (رقم الموجة المركزي للإشعاع الحراري) لـ ATOVS,log (m-1),8,0,30,log (m-1),8,10,,,Operational
bufr4/0/25/077,25,معالجة المعلومات,025077,معامل تصحيح عرض النطاق 1,Numeric,5,-100000,18,Numeric,5,7,,,Operational
bufr4/0/25/078,25,معالجة المعلومات,025078,معامل تصحيح عرض النطاق 1,Numeric,5,0,17,Numeric,5,6,,,Operational
bufr4/0/25/079,25,معالجة المعلومات,025079,الإشعاع الشمسي المصفى بالإشعاع الانعكاسي لأجهزة ATOVS,W m-2,4,0,24,W m-2,4,8,,,Operational
bufr4/0/25/080,25,معالجة المعلومات,025080,الإشعاع الشمسي المصفى بالإشعاع الانعكاسي لأجهزة ATOVS,m,10,0,14,m,10,5,,,Operational
bufr4/0/25/081,25,معالجة المعلومات,025081,زاوية السقوط,deg,3,0,17,deg,3,6,,,Operational
bufr4/0/25/082,25,معالجة المعلومات,025082,زاوية السمت,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/083,25,معالجة المعلومات,025083,زاوية دوران فاراداي,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/084,25,معالجة المعلومات,025084,زاوية الدوران الهندسية,deg,5,0,26,deg,5,8,,,Operational
bufr4/0/25/085,25,معالجة المعلومات,025085,جزء من البكسلات الواضحة في مجال رؤية HIRS,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/25/086,25,معالجة المعلومات,025086,مؤشر تصحيح العمق,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/090,25,معالجة المعلومات,025090,علم حالة المدار,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/091,25,معالجة المعلومات,025091,ثابت الهيكل لمعامل الانكسار (Cn2),dB,3,-18192,13,dB,3,5,,,Operational
bufr4/0/25/092,25,معالجة المعلومات,025092,سرعة انتشار الصوتيات,m/s,2,28000,14,m/s,2,5,,,Operational
bufr4/0/25/093,25,معالجة المعلومات,025093,تصحيح حساب RASS,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/25/095,25,معالجة المعلومات,025095,علم حالة مقياس الارتفاع,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/25/096,25,معالجة المعلومات,025096,علم حالة مقياس الإشعاع,Flag table,0,0,5,Flag table,0,2,,,Operational
bufr4/0/25/097,25,معالجة المعلومات,025097,تقدير خطأ ثلاثي الأبعاد لمدار الملاح,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/098,25,معالجة المعلومات,025098,علامة جودة بيانات مقياس الارتفاع,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/099,25,معالجة المعلومات,025099,علامة جودة بيانات مقياس الارتفاع,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/100,25,معالجة المعلومات,025100,معامل معادلة معدل سقوط XBT/XCTD a,Numeric,5,0,20,Numeric,5,6,,,Operational
bufr4/0/25/101,25,معالجة المعلومات,025101,معامل معادلة معدل سقوط XBT/XCTD a,Numeric,5,-500000,21,Numeric,5,6,,,Operational
bufr4/0/25/102,25,معالجة المعلومات,025102,عدد الخطوط المفقودة باستثناء الفجوات في البيانات,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/103,25,معالجة المعلومات,025103,عدد الحاويات الاتجاهية,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/104,25,معالجة المعلومات,025104,عدد نطاقات الطول الموجي,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/105,25,معالجة المعلومات,025105,أول حاوية اتجاهية,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/106,25,معالجة المعلومات,025106,أول حاوية اتجاهية,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/107,25,معالجة المعلومات,025107,النطاق الأول للطول الموجي,m,3,0,29,m,3,9,,,Operational
bufr4/0/25/108,25,معالجة المعلومات,025108,النطاق الأول للطول الموجي,m,3,0,29,m,3,9,,,Operational
bufr4/0/25/110,25,معالجة المعلومات,025110,ملخص معالجة الصور,Flag table,0,0,10,Flag table,0,4,,,Operational
bufr4/0/25/111,25,معالجة المعلومات,025111,عدد فجوات بيانات الإدخال,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/112,25,معالجة المعلومات,025112,علامة جودة بيانات مقياس الارتفاع,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/113,25,معالجة المعلومات,025113,علامة جودة بيانات مقياس الارتفاع,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/120,25,معالجة المعلومات,025120,علم معالجة RA2-L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/121,25,معالجة المعلومات,025121,جودة معالجة RA2-L2,%,0,0,7,%,0,3,,,Operational
bufr4/0/25/122,25,معالجة المعلومات,025122,تكوين الأجهزة لترددات الراديو,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/123,25,معالجة المعلومات,025123,تكوين الأجهزة لـ HPA,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/124,25,معالجة المعلومات,025124,علم معالجة MWR-L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/125,25,معالجة المعلومات,025125,جودة معالجة MWR-L2,%,0,0,7,%,0,3,,,Operational
bufr4/0/25/126,25,معالجة المعلومات,025126,تصحيح التروبوسفير الجاف النموذجي,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/127,25,معالجة المعلومات,025127,تصحيح البارومتر المقلوب,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/128,25,معالجة المعلومات,025128,تصحيح التروبوسفير الجاف النموذجي,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/129,25,معالجة المعلومات,025129,تصحيح التروبوسفير الرطب المستمد من MWR,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/130,25,معالجة المعلومات,025130,تصحيح الأيونوسفير RA2 على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/131,25,معالجة المعلومات,025131,تصحيح الأيونوسفير من Doris على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/132,25,معالجة المعلومات,025132,تصحيح الأيونوسفير RA2 على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/133,25,معالجة المعلومات,025133,تصحيح انحياز حالة البحر على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/134,25,معالجة المعلومات,025134,تصحيح الأيونوسفير RA2 على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/135,25,معالجة المعلومات,025135,تصحيح الأيونوسفير من Doris على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/136,25,معالجة المعلومات,025136,تصحيح الأيونوسفير من النموذج على نطاق S,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/137,25,معالجة المعلومات,025137,تصحيح انحياز حالة البحر على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/138,25,معالجة المعلومات,025138,متوسط نسبة الإشارة إلى الضوضاء,Numeric,0,-2048,12,Numeric,0,4,,,Operational
bufr4/0/25/139,25,معالجة المعلومات,025139,مستوى المعالجة,Numeric,0,0,5,Numeric,0,4,,,Operational
bufr4/0/25/140,25,معالجة المعلومات,025140,ابدأ القناة,Numeric,0,0,14,Numeric,0,5,,,Operational
bufr4/0/25/141,25,معالجة المعلومات,025141,نهاية القناة,Numeric,0,0,14,Numeric,0,5,,,Operational
bufr4/0/25/142,25,معالجة المعلومات,025142,عامل مقياس القناة,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/25/143,25,معالجة المعلومات,025143,المعامل الخطي,Numeric,6,-5000000,24,Numeric,6,8,(انظر الملاحظة 3),57,Operational
bufr4/0/25/144,25,معالجة المعلومات,025144,عدد القنوات البصرية المستخدمة في المعالجة,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/25/145,25,معالجة المعلومات,025145,عدد القنوات تحت الحمراء المستخدمة في المعالجة,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/25/148,25,معالجة المعلومات,025148,معامل التغير,Numeric,2,-10000,15,Numeric,2,5,,,Operational
bufr4/0/25/149,25,معالجة المعلومات,025149,التكلفة المثلى للتقدير,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/150,25,معالجة المعلومات,025150,طريقة تحليل شدة الأعاصير المدارية باستخدام بيانات الأقمار الصناعية,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/160,25,معالجة المعلومات,025160,تصحيح شبكي آلي لنطاق Ku,m,4,-120000,18,m,4,6,,,Operational
bufr4/0/25/161,25,معالجة المعلومات,025161,تصحيح شبكي آلي لنطاق Ku,m,4,-120000,18,m,4,6,,,Operational
bufr4/0/25/162,25,معالجة المعلومات,025162,تصحيح انحياز حالة البحر على نطاق Ku,m,4,-6000,13,m,4,4,,,Operational
bufr4/0/25/163,25,معالجة المعلومات,025163,تصحيح الأيونوسفير RA2 على نطاق Ku,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/164,25,معالجة المعلومات,025164,تصحيح التروبوسفير الرطب المستمد من MWR,m,4,-5000,13,m,4,4,,,Operational
bufr4/0/25/165,25,معالجة المعلومات,025165,تصحيح الأيونوسفير من النموذج على نطاق S,m,4,-32768,16,m,4,5,,,Operational
bufr4/0/25/166,25,معالجة المعلومات,025166,تصحيح انحياز حالة البحر على نطاق Ku,m,4,-32768,16,m,4,5,,,Operational
bufr4/0/25/167,25,معالجة المعلومات,025167,تصحيح شبكي آلي لنطاق Ku,m,4,-120000,18,m,4,6,,,Operational
bufr4/0/25/170,25,معالجة المعلومات,025170,فترة أخذ عينات الموجة (الزمن),s,0,0,10,s,0,4,,,Operational
bufr4/0/25/171,25,معالجة المعلومات,025171,فترة متوسط العينة,s,0,0,10,s,0,4,,,Operational
bufr4/0/25/172,25,معالجة المعلومات,025172,عدد العينات,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/25/174,25,معالجة المعلومات,025174,علامة معلومات SMOS,Flag table,0,0,14,Flag table,0,5,,,Operational
bufr4/0/25/175,25,معالجة المعلومات,025175,المتبقي المعدل,Numeric,2,0,13,Numeric,2,4,(انظر الملاحظة 3),103,Operational
bufr4/0/25/180,25,معالجة المعلومات,025180,النسبة المئوية لـ LRM,%,2,0,16,%,2,5,,,Operational
bufr4/0/25/181,25,معالجة المعلومات,025181,علم معالجة RA2-L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/182,25,معالجة المعلومات,025182,علم معالجة L1,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/183,25,معالجة المعلومات,025183,جودة معالجة L1,%,2,0,14,%,2,5,,,Operational
bufr4/0/25/184,25,معالجة المعلومات,025184,حالة المنتج L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/185,25,معالجة المعلومات,025185,طريقة التشفير,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/25/186,25,معالجة المعلومات,025186,إصدار مفتاح التشفير,CCITT IA5,0,0,96,Character,0,12,,,Operational
bufr4/0/25/187,25,معالجة المعلومات,025187,علم الثقة GHRSST,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/188,25,معالجة المعلومات,025188,طريقة لتقليل الضغط إلى مستوى سطح البحر,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/25/189,25,معالجة المعلومات,025189,طول الموجة الحدّي للنطاق,m,0,1,9,m,0,3,,,Operational
bufr4/0/25/190,25,معالجة المعلومات,025190,وضع معالجة صدى مقياس الارتفاع,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/25/191,25,معالجة المعلومات,025191,وضع تتبع مقياس الارتفاع,Code table,0,0,8,Code table,0,3,,,Operational
